"MatchIndex","Team"
2071,"Flash Morgan Webster & Mark Andrews"
2071,"Trent Seven & Tyler Bate"
2066,"Aleister Black & Ricochet"
2066,"Hanson & Rowe"
2062,"Ariya Daivari & Mike Kanellis"
2062,"Flash Morgan Webster & Mark Andrews"
2057,"Alexander Wolfe & Killian Dain"
2057,"Bobby Fish & Kyle O'Reilly"
2054,"Andrade, EC3, Karl Anderson, Lana, Luke Gallows, Mandy Rose, Shelton Benjamin, Sonya Deville & Zelina Vega"
2054,"Asuka, Carmella, Jeff Hardy, Matt Hardy, Naomi, Nikki Cross, Otis, R-Truth & Tucker"
2053,"Alexander Wolfe, Eric Young & Killian Dain"
2052,"Aleister Black, Jey Uso, Jimmy Uso & Ricochet"
2052,"Cesaro, Rusev, Sheamus & Shinsuke Nakamura"
2050,"Aleister Black & Ricochet"
2050,"Steve Cutler & Wesley Blake"
2049,"Drew Gulak, Gentleman Jack Gallagher & Humberto Carrillo"
2049,"Gran Metalik, Kalisto & Lince Dorado"
2046,"Big E & Xavier Woods"
2046,"Cesaro & Sheamus, Daniel Bryan & Rowan, Jey Uso & Jimmy Uso,Karl Anderson & Luke Gallows, Rusev & Shinsuke Nakamura"
2045,"Aleister Black & Ricochet"
2045,"Dash Wilder & Scott Dawson"
2038,"Aleister Black & Ricochet"
2038,"Johnny Gargano & Tommaso Ciampa"
2035,"Andrade & Samoa Joe"
2035,"R-Truth & Rey Mysterio"
2034,"Daniel Bryan & Rowan"
2034,"Kevin Owens & Mustafa Ali"
2033,"Aleister Black, Jeff Hardy, Matt Hardy & Ricochet"
2033,"Cesaro, Rusev, Sheamus & Shinsuke Nakamura"
2029,"Bayley & Sasha Banks"
2029,"Nia Jax & Tamina"
2027,"Aleister Black & Ricochet"
2027,"Bobby Roode & Chad Gable, Dash Wilder & Scott Dawson"
2026,"Cesaro & Sheamus"
2025,"Jey Uso & Jimmy Uso"
2025,"Shane McMahon & The Miz"
2022,"Baron Corbin, Bobby Lashley & Drew McIntyre"
2022,"Dean Ambrose, Roman Reigns & Seth Rollins"
2021,"Big E & Xavier Woods"
2021,"Rusev & Shinsuke Nakamura"
2019,"Bobby Fish & Kyle O'Reilly"
2019,"Johnny Gargano & Tommaso Ciampa"
2018,"Aleister Black & Ricochet"
2018,"Fabian Aichner & Marcel Barthel"
2016,"Baron Corbin, Bobby Lashley & Drew McIntyre"
2016,"Braun Strowman, Finn Balor & Kurt Angle"
2015,"Aleister Black & Ricochet"
2015,"Rusev & Shinsuke Nakamura"
2012,"Daniel Bryan & Rowan"
2012,"Kevin Owens & Kofi Kingston"
2010,"Cesaro & Sheamus"
2010,"Jeff Hardy & Matt Hardy"
2008,"Fabian Aichner & Marcel Barthel"
2008,"Lewis Howley & Sam Stoker"
2005,"Joe Coffey & Mark Coffey"
2005,"Pete Dunne & WALTER"
2003,"Angelo Dawkins & Montez Ford"
2003,"Trent Seven & Tyler Bate"
2002,"Steve Cutler & Wesley Blake"
2002,"Trent Seven & Tyler Bate"
2001,"Danny Burch & Oney Lorcan"
2001,"Steve Cutler & Wesley Blake"
1996,"Cesaro & Sheamus"
1996,"Johnny Gargano & Tommaso Ciampa"
1995,"AJ Styles, Jeff Hardy & Kofi Kingston"
1995,"Daniel Bryan, Randy Orton & Samoa Joe"
1994,"Bobby Lashley & Lio Rush"
1994,"Finn Balor & Ricochet"
1991,"Dash Wilder & Scott Dawson"
1991,"Johnny Gargano & Tommaso Ciampa"
1990,"Jey Uso & Jimmy Uso"
1990,"Shane McMahon & The Miz"
1988,"Bobby Lashley & Lio Rush"
1986,"Bayley & Sasha Banks"
1986,"Billie Kay & Peyton Royce, Carmella & Naomi, Liv Morgan & Sarah Logan,Mandy Rose & Sonya Deville, Nia Jax & Tamina"
1982,"Bobby Roode & Chad Gable"
1982,"Dash Wilder & Scott Dawson"
1978,"Bo Dallas & Curtis Axel"
1978,"Dash Wilder & Scott Dawson, Gran Metalik & Lince Dorado, Otis Dozovic & Tucker Knight"
1976,"Alicia Fox & Nikki Cross"
1976,"Bayley & Sasha Banks"
1975,"Adam Cole, Johnny Gargano & Tommaso Ciampa"
1975,"Aleister Black, Ricochet & Velveteen Dream"
1974,"Fabian Aichner & Marcel Barthel"
1974,"Trent Seven & Tyler Bate"
1970,"Angelo Dawkins & Montez Ford"
1970,"Humberto Carrillo & Stacey Ervin Jr."
1968,"Big E & Kofi Kingston"
1968,"Cesaro & Sheamus, Jey Uso & Jimmy Uso, Otis Dozovic & Tucker Knight"
1964,"Cesaro & Sheamus"
1964,"Shane McMahon & The Miz"
1954,"Danny Burch & Oney Lorcan"
1954,"James Drake  & Zack Gibson"
1950,"Bobby Roode & Chad Gable"
1950,"Rezar & Scott Dawson"
1944,"Hanson & Rowe"
1944,"Kyle O'Reilly & Roderick Strong"
1927,"Bayley & Sasha Banks"
1927,"Natalya & Ronda Rousey"
1924,"Fabian Aichner & Marcel Barthel"
1924,"Flash Morgan Webster & Mark Andrews"
1919,"Nia Jax & Tamina"
1919,"Ronda Rousey & Sasha Banks"
1918,"Bayley, Natalya & Nikki Cross"
1918,"Liv Morgan, Ruby Riott & Sarah Logan"
1907,"James Drake  & Zack Gibson"
1907,"Trent Seven & Tyler Bate"
1904,"Andrade Almas & Samoa Joe"
1904,"Mustafa Ali & Rey Mysterio"
1903,"Cesaro & Sheamus"
1903,"Jey Uso & Jimmy Uso"
1899,"Bobby Lashley, Dean Ambrose & Drew McIntyre"
1899,"Finn Balor, John Cena & Seth Rollins"
1898,"Bobby Roode & Chad Gable"
1898,"Dash Wilder & Scott Dawson"
1892,"Andrade Almas & Zelina Vega"
1892,"Becky Lynch & John Cena"
1885,"AJ Styles & Mustafa Ali"
1885,"Andrade Almas & Daniel Bryan"
1875,"Alicia Fox & Jinder Mahal"
1875,"Carmella & R-Truth"
1871,"Cesaro & Sheamus"
1871,"Jey Uso & Jimmy Uso, Kofi Kingston & Xavier Woods"
1864,"AJ Styles & Seth Rollins"
1864,"Daniel Bryan & Dean Ambrose"
1858,"Kyle O'Reilly & Roderick Strong"
1858,"Otis Dozovic & Tucker Knight"
1854,"Buddy Murphy & Tony Nese"
1854,"Cedric Alexander & Mustafa Ali"
1852,"Joe Coffey, Mark Coffey & Wolfgang"
1852,"Pete Dunne, Trent Seven & Tyler Bate"
1851,"Flash Morgan Webster & Mark Andrews"
1851,"James Drake  & Zack Gibson"
1848,"Alicia Fox, Mickie James, Nia Jax & Tamina"
1848,"Bayley, Dana Brooke, Ember Moon & Sasha Banks"
1847,"Rey Mysterio & Rusev"
1847,"Shinsuke Nakamura & The Miz"
1844,"Amir Jordan & Kenny Williams"
1844,"Fabian Aichner & Marcel Barthel"
1843,"Mark Coffey & Wolfgang"
1843,"Trent Seven & Tyler Bate"
1838,"Asuka, Carmella, Mandy Rose, Naomi & Sonya Deville"
1838,"Bayley, Mickie James, Nia Jax, Sasha Banks & Tamina"
1837,"Akam & Rezar"
1837,"Cesaro & Sheamus"
1836,"Big E, Epico Colon, Eric Young, Jey Uso, Jimmy Uso, Karl Anderson, Killian Dain, Luke Gallows, Primo Colon & Xavier Woods"
1836,"Bobby Roode, Bo Dallas, Chad Gable, Curtis Axel, Dash Wilder, Gran Metalik, Kalisto, Konnor, Lince Dorado, Scott Dawson & Viktor"
1834,"Bobby Lashley, Braun Strowman, Dolph Ziggler, Drew McIntyre & Finn Balor"
1834,"Jeff Hardy, Rey Mysterio, Samoa Joe, Shane McMahon & The Miz"
1826,"Adam Cole, Bobby Fish, Kyle O'Reilly & Roderick Strong"
1826,"Hanson, Pete Dunne, Ricochet & Rowe"
1823,"Big E & Kofi Kingston"
1823,"Jey Uso & Jimmy Uso"
1822,"Kalisto & Lince Dorado"
1822,"Mike Kanellis & TJP"
1818,"Big E & Kofi Kingston"
1818,"Cesaro & Sheamus"
1809,"Kane & The Undertaker"
1809,"Shawn Michaels & Triple H"
1808,"Jeff Hardy & Rey Mysterio"
1808,"Randy Orton & The Miz"
1804,"Alicia Fox, Liv Morgan, Mickie James, Ruby Riott & Sarah Logan"
1804,"Bayley, Lita, Natalya, Sasha Banks & Trish Stratus"
1801,"Bayley, Natalya & Sasha Banks"
1801,"Liv Morgan, Ruby Riott & Sarah Logan"
1799,"Alicia Fox & Mickie James"
1799,"Lita & Trish Stratus"
1794,"Dean Ambrose & Seth Rollins"
1794,"Dolph Ziggler & Drew McIntyre"
1790,"Big E & Xavier Woods"
1790,"Cesaro & Sheamus"
1788,"Braun Strowman, Dolph Ziggler & Drew McIntyre"
1788,"Dean Ambrose, Roman Reigns & Seth Rollins"
1787,"Flash Morgan Webster & Mark Andrews"
1787,"James Drake  & Zack Gibson"
1774,"Brie Bella, Nikki Bella & Ronda Rousey"
1774,"Liv Morgan, Ruby Riott & Sarah Logan"
1773,"Braun Strowman, Dolph Ziggler & Drew McIntyre"
1773,"Dean Ambrose, Roman Reigns & Seth Rollins"
1769,"Braun Strowman, Dolph Ziggler & Drew McIntyre"
1769,"Dean Ambrose, Roman Reigns & Seth Rollins"
1767,"Bobby Lashley & John Cena"
1767,"Elias  & Kevin Owens"
1766,"Asuka & Naomi"
1766,"Billie Kay & Peyton Royce"
1765,"Cesaro & Sheamus"
1765,"Kofi Kingston & Xavier Woods"
1764,"Brie Bella, Nikki Bella & Ronda Rousey"
1764,"Liv Morgan, Ruby Riott & Sarah Logan"
1763,"Jimmy Uso & Naomi"
1763,"Lana & Rusev"
1759,"Brie Bella, Natalya & Nikki Bella"
1759,"Liv Morgan, Ruby Riott & Sarah Logan"
1758,"Dash Wilder & Scott Dawson"
1758,"Dolph Ziggler & Drew McIntyre"
1757,"Akam, Baron Corbin & Rezar"
1757,"Dean Ambrose, Roman Reigns & Seth Rollins"
1753,"Hanson & Rowe"
1753,"Kyle O'Reilly & Roderick Strong"
1744,"Dean Ambrose & Seth Rollins"
1744,"Dolph Ziggler & Drew McIntyre"
1741,"Aiden English & Rusev"
1741,"Big E & Kofi Kingston"
1740,"Brie Bella & Daniel Bryan"
1740,"Maryse & The Miz"
1736,"Akira Tozawa & Cedric Alexander"
1736,"Drew Gulak & Gentleman Jack Gallagher"
1735,"Alexa Bliss & Mickie James"
1735,"Natalya & Ronda Rousey"
1731,"Aiden English & Rusev"
1731,"Eric Young & Killian Dain, Jey Uso & Jimmy Uso"
1729,"Brie Bella & Nikki Bella"
1729,"Liv Morgan & Sarah Logan"
1725,"Bo Dallas & Curtis Axel"
1725,"Dash Wilder & Scott Dawson"
1724,"Charlie Morgan & Killer Kelly"
1724,"Millie McKenzie & Xia Brookside"
1722,"Amir Jordan & Kenny Williams"
1722,"James Drake  & Zack Gibson"
1714,"Adam Cole & Roderick Strong"
1714,"Pete Dunne & Ricochet"
1709,"Harper & Rowan"
1709,"Kofi Kingston & Xavier Woods"
1708,"Buddy Murphy & Tony Nese"
1708,"Gran Metalik & Lince Dorado"
1707,"Bayley, Ember Moon & Sasha Banks"
1707,"Liv Morgan, Ruby Riott & Sarah Logan"
1705,"Big E & Xavier Woods"
1705,"Harper & Rowan"
1697,"Bo Dallas & Curtis Axel"
1697,"Dash Wilder & Scott Dawson"
1696,"Andrade Almas & Zelina Vega"
1696,"Lana & Rusev"
1691,"Kyle O'Reilly & Roderick Strong"
1691,"Trent Seven & Tyler Bate"
1669,"Buddy Murphy & Tony Nese"
1669,"Kalisto & Lince Dorado"
1667,"Big E & Kofi Kingston"
1667,"Cesaro & Sheamus"
1666,"Cesaro & Sheamus"
1666,"Jey Uso & Jimmy Uso"
1660,"Ashton Smith, Flash Morgan Webster & Mark Andrews"
1660,"Joe Coffey, Mark Coffey & Wolfgang"
1657,"Sam Gradwell & Saxon Huxley"
1657,"Trent Seven & Tyler Bate"
1634,"Daniel Bryan & Kane"
1634,"Harper & Rowan"
1633,"Bo Dallas & Curtis Axel"
1633,"Bray Wyatt & Matt Hardy"
1631,"Alexander Wolfe, Eric Young & Killian Dain"
1631,"Big E, Kofi Kingston & Xavier Woods"
1621,"Alexander Wolfe, Eric Young, Harper, Killian Dain & Rowan"
1621,"Big E, Daniel Bryan, Kane, Kofi Kingston & Xavier Woods"
1615,"Bobby Lashley & Roman Reigns"
1615,"Dash Wilder & Scott Dawson"
1614,"Heath Slater & Rhyno"
1614,"Konnor & Viktor"
1612,"Dolph Ziggler & Drew McIntyre"
1612,"Roman Reigns & Seth Rollins"
1608,"Bobby Lashley & Roman Reigns"
1608,"Dash Wilder & Scott Dawson"
1601,"Adam Cole, Kyle O'Reilly & Roderick Strong"
1601,"Ricochet, Trent Seven & Tyler Bate"
1600,"Kyle O'Reilly & Roderick Strong"
1600,"Trent Seven & Tyler Bate"
1596,"Aleister Black & Ricochet"
1596,"EC3 & Velveteen Dream"
1594,"Kyle O'Reilly & Roderick Strong"
1594,"Trent Seven & Tyler Bate"
1588,"Adam Cole, Kyle O'Reilly & Roderick Strong"
1588,"Pete Dunne, Trent Seven & Tyler Bate"
1583,"Bayley & Sasha Banks"
1583,"Liv Morgan & Sarah Logan"
1577,"Harper & Rowan"
1577,"Karl Anderson & Luke Gallows"
1570,"Danny Burch & Oney Lorcan"
1570,"Kyle O'Reilly & Roderick Strong"
1565,"Asuka, Becky Lynch, Charlotte Flair, Lana & Naomi"
1565,"Billie Kay, Carmella, Mandy Rose, Peyton Royce & Sonya Deville"
1557,"Big E, Kofi Kingston & Xavier Woods"
1557,"Rusev, Samoa Joe & The Miz"
1555,"Apollo Crews & Titus O'Neil"
1555,"Bo Dallas & Curtis Axel, Dash Wilder & Scott Dawson, Dolph Ziggler & Drew McIntyre,Fandango & Tyler Breeze, Heath Slater & Rhyno, Konnor & Viktor"
1554,"Elias  & Jinder Mahal"
1554,"Roman Reigns & Seth Rollins"
1551,"Big E, Kofi Kingston & Xavier Woods"
1551,"Cesaro, Sheamus & The Miz"
1547,"Jinder Mahal & Kevin Owens"
1547,"Roman Reigns & Seth Rollins"
1541,"Cedric Alexander, Morgan Webster & Mustafa Ali"
1541,"Drew Gulak, James Drake  & Joseph Conners"
1534,"Ricochet & Velveteen Dream"
1533,"Adam Cole, Kyle O'Reilly & Roderick Strong"
1533,"Danny Burch, Oney Lorcan & Pete Dunne"
1530,"Nick Miller & Shane Thorne"
1530,"Otis Dozovic & Tucker Knight"
1520,"Bobby Lashley & Braun Strowman"
1520,"Kevin Owens & Sami Zayn"
1512,"Asuka, Becky Lynch & Charlotte Flair"
1512,"Billie Kay, Carmella & Peyton Royce"
1511,"Bobby Lashley, Braun Strowman & Roman Reigns"
1511,"Jinder Mahal, Kevin Owens & Sami Zayn"
1507,"Bray Wyatt & Matt Hardy"
1507,"Cesaro & Sheamus"
1505,"Harper & Rowan"
1505,"Jey Uso & Jimmy Uso"
1498,"Aiden English, Rusev & Shinsuke Nakamura"
1498,"AJ Styles, Karl Anderson & Luke Gallows"
1497,"Bobby Lashley & Braun Strowman"
1497,"Kevin Owens & Sami Zayn"
1495,"Akira Tozawa & Hideo Itami"
1495,"Gran Metalik & Lince Dorado"
1482,"Kurt Angle & Ronda Rousey"
1482,"Stephanie McMahon & Triple H"
1480,"Big E & Kofi Kingston"
1480,"Harper & Rowan, Jey Uso & Jimmy Uso"
1478,"Daniel Bryan & Shane McMahon"
1478,"Kevin Owens & Sami Zayn"
1474,"Braun Strowman & Nicholas"
1474,"Cesaro & Sheamus"
1468,"Adam Cole & Kyle O'Reilly"
1468,"Akam & Rezar, Pete Dunne & Roderick Strong"
1463,"Asuka & The Miz"
1463,"Bobby Roode & Charlotte Flair"
1462,"Akira Tozawa & Hideo Itami"
1462,"Gran Metalik & Lince Dorado"
1452,"Alexa Bliss & Braun Strowman"
1452,"Asuka & The Miz"
1447,"Akira Tozawa & Hideo Itami"
1447,"Gran Metalik & Lince Dorado"
1443,"Chad Gable, Mojo Rawley & Shelton Benjamin"
1443,"Fandango, Tye Dillinger & Tyler Breeze"
1442,"Jey Uso & Jimmy Uso"
1442,"Kofi Kingston & Xavier Woods"
1440,"Becky Lynch & Naomi"
1440,"Carmella & Natalya"
1436,"Danny Burch & Oney Lorcan"
1436,"Pete Dunne & Roderick Strong"
1435,"Alexander Wolfe & Eric Young"
1435,"Pete Dunne & Roderick Strong"
1434,"Akam & Rezar"
1434,"Pete Dunne & Roderick Strong"
1431,"Alexa Bliss & Braun Strowman"
1431,"Jimmy Uso & Naomi"
1429,"Cesaro & Sheamus"
1429,"Dash Wilder & Scott Dawson"
1420,"Apollo   & Titus O'Neil"
1420,"Cesaro & Sheamus"
1419,"Bo Dallas & Curtis Axel"
1419,"Karl Anderson & Luke Gallows"
1418,"Becky Lynch, Charlotte Flair & Naomi"
1418,"Liv Morgan, Ruby Riott & Sarah Logan"
1414,"Alexa Bliss, Mandy Rose & Sonya Deville"
1414,"Bayley, Mickie James & Sasha Banks"
1405,"Dash Wilder & Scott Dawson"
1405,"Karl Anderson & Luke Gallows"
1402,"Goldust & Mandy Rose"
1402,"Jimmy Uso & Naomi"
1398,"Dash Wilder & Scott Dawson"
1398,"Finn Balor & Karl Anderson"
1396,"Cesaro & Sheamus"
1396,"Roman Reigns & Seth Rollins"
1394,"Akam & Rezar"
1394,"Nick Miller & Shane Thorne"
1390,"Adam Cole, Bobby Fish & Kyle O'Reilly"
1390,"Alexander Wolfe, Eric Young & Killian Dain"
1386,"Alexa Bliss & Braun Strowman"
1386,"Becky Lynch & Sami Zayn"
1381,"Kevin Owens & Sami Zayn"
1380,"Drew Gulak, Gentleman Jack Gallagher & TJP"
1380,"Gran Metalik, Kalisto & Lince Dorado"
1378,"Dash Wilder & Scott Dawson"
1378,"Karl Anderson & Luke Gallows"
1375,"Chad Gable & Shelton Benjamin"
1375,"Jey Uso & Jimmy Uso"
1373,"Cesaro & Sheamus"
1373,"Jason Jordan & Seth Rollins"
1369,"Akam & Rezar"
1369,"Bobby Fish & Kyle O'Reilly"
1364,"Asuka & The Miz"
1364,"Big E & Carmella"
1363,"Ariya Daivari, TJP & Tony Nese"
1363,"Gran Metalik, Kalisto & Lince Dorado"
1354,"Aleister Black & Roderick Strong"
1354,"Bobby Fish & Kyle O'Reilly"
1349,"Ariya Daivari & Drew Gulak"
1349,"Cedric Alexander & Goldust"
1342,"Ariya Daivari & Drew Gulak"
1342,"Cedric Alexander & Mustafa Ali"
1339,"Aiden English & Rusev"
1339,"Big E & Xavier Woods, Chad Gable & Shelton Benjamin"
1337,"Cesaro & Sheamus"
1337,"Jason Jordan & Seth Rollins"
1334,"AJ Styles, Randy Orton & Shinsuke Nakamura"
1334,"Jinder Mahal, Kevin Owens & Sami Zayn"
1333,"Gentleman Jack Gallagher & The Brian Kendrick"
1333,"Gran Metalik & Kalisto"
1330,"Bo Dallas & Curtis Axel"
1330,"Finn Balor & Hideo Itami"
1329,"Cesaro, Samoa Joe & Sheamus"
1329,"Dean Ambrose, Jason Jordan & Seth Rollins"
1327,"Aiden English & Rusev"
1327,"Big E & Kofi Kingston, Chad Gable & Shelton Benjamin, Jey Uso & Jimmy Uso"
1326,"Kevin Owens & Sami Zayn"
1326,"Randy Orton & Shinsuke Nakamura"
1319,"Bayley & Mickie James"
1319,"Mandy Rose & Paige"
1311,"Aiden English & Rusev"
1311,"Big E & Kofi Kingston"
1310,"Cesaro, Samoa Joe & Sheamus"
1310,"Dean Ambrose, Roman Reigns & Seth Rollins"
1307,"Cesaro & Sheamus"
1307,"Dean Ambrose & Seth Rollins"
1299,"Bobby Fish & Kyle O'Reilly"
1299,"Eric Young & Killian Dain"
1293,"Big E & Kofi Kingston"
1293,"Kevin Owens & Sami Zayn"
1289,"Big E, Kofi Kingston & Xavier Woods"
1289,"Dean Ambrose, Roman Reigns & Seth Rollins"
1286,"Cesaro & Sheamus"
1286,"Jey Uso & Jimmy Uso"
1284,"Bobby Roode, John Cena, Randy Orton, Shane McMahon & Shinsuke Nakamura"
1284,"Braun Strowman, Finn Balor, Kurt Angle, Samoa Joe & Triple H"
1283,"Alicia Fox, Asuka, Bayley, Nia Jax & Sasha Banks"
1283,"Becky Lynch, Carmella, Naomi, Natalya & Tamina"
1280,"Fandango & Tyler Breeze"
1280,"Kevin Owens & Sami Zayn"
1274,"Adam Cole, Bobby Fish & Kyle O'Reilly"
1274,"Akam, Rezar & Roderick Strong, Alexander Wolfe, Eric Young & Killian Dain"
1273,"Mark Andrews  & Pete Dunne"
1273,"Trent Seven & Tyler Bate"
1271,"Angelo Dawkins & Montez Ford"
1271,"Riddick Moss & Tino Sabbatelli"
1267,"Finn Balor & Samoa Joe"
1267,"Karl Anderson & Luke Gallows"
1266,"Cesaro, Sheamus & The Miz"
1266,"Dean Ambrose, Roman Reigns & Seth Rollins"
1262,"Cesaro & Sheamus"
1262,"Dean Ambrose & Seth Rollins"
1261,"Bray Wyatt, Cesaro & Sheamus"
1261,"Dean Ambrose, Seth Rollins & Triple H"
1255,"AJ Styles, Dean Ambrose & Seth Rollins"
1255,"Cesaro, Sheamus & The Miz"
1250,"Braun Strowman, Cesaro, Kane, Sheamus & The Miz"
1250,"Dean Ambrose, Kurt Angle & Seth Rollins"
1248,"Cedric Alexander & Rich Swann"
1248,"Gentleman Jack Gallagher & The Brian Kendrick"
1243,"Chad Gable & Shelton Benjamin"
1243,"Mojo Rawley & Zack Ryder"
1237,"Big E & Xavier Woods"
1237,"Jey Uso & Jimmy Uso"
1234,"Akam & Rezar"
1234,"Alexander Wolfe & Eric Young"
1228,"Cesaro & Sheamus"
1228,"Dean Ambrose & Seth Rollins"
1222,"Adam Cole, Bobby Fish & Kyle O'Reilly"
1222,"Alexander Wolfe, Eric Young & Killian Dain"
1215,"Big E & Kofi Kingston"
1215,"Jey Uso & Jimmy Uso"
1209,"Alexa Bliss & Sasha Banks"
1209,"Emma & Nia Jax"
1206,"John Cena & Roman Reigns"
1206,"Karl Anderson & Luke Gallows"
1200,"Bobby Fish & Kyle O'Reilly"
1200,"Trent Seven & Tyler Bate"
1196,"Dean Ambrose & Seth Rollins"
1196,"Jeff Hardy & Matt Hardy"
1195,"John Cena & Roman Reigns"
1195,"Samoa Joe & The Miz"
1186,"Cesaro & Sheamus"
1186,"Dean Ambrose & Seth Rollins"
1185,"Big E & Xavier Woods"
1185,"Jey Uso & Jimmy Uso"
1183,"Bo Dallas, Curtis Axel & The Miz"
1183,"Jason Jordan, Jeff Hardy & Matt Hardy"
1182,"Akam & Rezar"
1182,"Alexander Wolfe & Eric Young"
1177,"Pete Dunne & Wolfgang"
1177,"Trent Seven & Tyler Bate"
1165,"Aiden English & Mike Kanellis"
1165,"Sami Zayn & Tye Dillinger"
1163,"Bo Dallas, Curtis Axel & The Miz"
1163,"Dean Ambrose & Seth Rollins"
1162,"Dash Wilder & Scott Dawson"
1162,"Karl Anderson & Luke Gallows"
1153,"Jey Uso & Jimmy Uso"
1153,"Kofi Kingston & Xavier Woods"
1151,"Dash Wilder & Scott Dawson"
1151,"Jeff Hardy & Matt Hardy"
1140,"Jazzy Gabert, Kay Lee Ray & Tessa Blanchard"
1140,"Marti Belle, Santana Garrett & Sarah Logan"
1125,"AJ Styles & John Cena"
1125,"Kevin Owens & Rusev"
1123,"Alexa Bliss & Nia Jax"
1123,"Bayley & Sasha Banks"
1118,"Cesaro & Sheamus"
1118,"Jeff Hardy & Matt Hardy"
1108,"Dash Wilder & Scott Dawson"
1108,"Karl Anderson & Luke Gallows"
1107,"Alexander Wolfe & Killian Dain"
1107,"Hideo Itami & Kassius Ohno"
1106,"Akam & Rezar"
1106,"Otis Dozovic & Tucker Knight"
1094,"Big E & Kofi Kingston"
1094,"Jey Uso & Jimmy Uso"
1092,"Epico Colon & Primo Colon"
1092,"Mojo Rawley & Zack Ryder"
1090,"Cesaro & Sheamus"
1090,"Jeff Hardy & Matt Hardy"
1084,"Alicia Fox & Noam Dar"
1084,"Rich Swann & Sasha Banks"
1082,"Cesaro & Sheamus"
1082,"Jeff Hardy & Matt Hardy"
1078,"Epico Colon & Primo Colon"
1078,"Fandango & Tyler Breeze"
1077,"Baron Corbin & Kevin Owens"
1077,"Sami Zayn & Shinsuke Nakamura"
1076,"Cesaro, Sheamus & The Miz"
1076,"Dean Ambrose, Jeff Hardy & Matt Hardy"
1075,"Austin Aries & Gentleman Jack Gallagher"
1075,"Neville & TJP"
1069,"AJ Styles & Shinsuke Nakamura"
1069,"Dolph Ziggler & Kevin Owens"
1067,"Becky Lynch & Charlotte Flair"
1067,"Carmella & Natalya"
1066,"Fandango & Tyler Breeze"
1066,"Jey Uso & Jimmy Uso"
1061,"Fandango & Tyler Breeze"
1061,"Jey Uso & Jimmy Uso"
1060,"Becky Lynch, Charlotte Flair & Naomi"
1060,"Carmella, Natalya & Tamina"
1052,"Akam & Rezar"
1052,"Johnny Gargano & Tommaso Ciampa"
1043,"Austin Aries & Gentleman Jack Gallagher"
1043,"Neville & TJP"
1040,"AJ Styles, Randy Orton & Sami Zayn"
1040,"Baron Corbin, Jinder Mahal & Kevin Owens"
1035,"Big Cass & Enzo Amore"
1035,"Cesaro & Sheamus, Goldust & R-Truth, Heath Slater & Rhyno,Karl Anderson & Luke Gallows"
1031,"Dan Moloney & Rich Swann"
1031,"The Brian Kendrick & TJP"
1028,"Carmella & Natalya"
1028,"Charlotte Flair & Naomi"
1026,"Alexa Bliss, Alicia Fox, Emma & Nia Jax"
1026,"Bayley, Dana Brooke, Mickie James & Sasha Banks"
1025,"Akira Tozawa, Gentleman Jack Gallagher & Rich Swann"
1025,"Noam Dar, The Brian Kendrick & Tony Nese"
1020,"Cesaro & Sheamus"
1020,"Jeff Hardy & Matt Hardy"
1016,"Big Cass & Enzo Amore"
1016,"Karl Anderson & Luke Gallows"
1012,"Chad Gable & Jason Jordan"
1012,"Epico Colon & Primo Colon"
1009,"Austin Aries & Gentleman Jack Gallagher"
1009,"Neville & TJ Perkins"
1008,"Big Cass, Finn Balor & Seth Rollins"
1008,"Karl Anderson, Luke Gallows & Samoa Joe"
1005,"Johnny Gargano & Tommaso Ciampa"
1005,"Riddick Moss & Tino Sabbatelli"
1001,"Chad Gable & Jason Jordan"
1001,"Epico Colon & Primo Colon"
993,"Big Cass & Enzo Amore"
993,"Karl Anderson & Luke Gallows"
991,"Chad Gable & Jason Jordan"
991,"Jey Uso & Jimmy Uso"
989,"Big E & Xavier Woods"
989,"Dash Wilder & Scott Dawson"
982,"Bray Wyatt & Erick Rowan"
982,"Luke Harper & Randy Orton"
976,"Bayley, Dana Brooke & Sasha Banks"
976,"Charlotte Flair, Emma & Nia Jax"
975,"Big Cass & Enzo Amore"
975,"Cesaro & Sheamus"
974,"Jeff Hardy & Matt Hardy"
974,"Karl Anderson & Luke Gallows"
973,"Finn Balor & Seth Rollins"
973,"Kevin Owens & Samoa Joe"
972,"Big E & Xavier Woods"
972,"Dash Wilder & Scott Dawson"
968,"John Cena & Nikki Bella"
968,"Maryse & The Miz"
962,"Big Cass & Enzo Amore"
962,"Cesaro & Sheamus, Jeff Hardy & Matt Hardy, Karl Anderson & Luke Gallows"
958,"Akam & Rezar"
958,"Dash Wilder & Scott Dawson, Johnny Gargano & Tommaso Ciampa"
956,"Alexander Wolfe, Eric Young, Killian Dain & Nikki Cross"
956,"Kassius Ohno, Roderick Strong, Ruby Riot & Tye Dillinger"
953,"Chad Gable, Heath Slater, Jason Jordan, Mojo Rawley & Rhyno"
953,"Dolph Ziggler, Fandango, Jey Uso, Jimmy Uso & Tyler Breeze"
951,"Alexa Bliss & Carmella"
951,"Becky Lynch & Mickie James"
949,"Bayley & Sasha Banks"
949,"Charlotte Flair & Nia Jax"
944,"Chad Gable & Jason Jordan"
944,"Jey Uso & Jimmy Uso"
937,"Chad Gable & Jason Jordan"
937,"Jey Uso & Jimmy Uso"
934,"Alexa Bliss & Mickie James"
934,"Becky Lynch & Natalya"
